TIME_STAMP,MODE,LATITUDE,LONGITUDE,T_LATITUDE,T_LONGITUDE
,RC,0.0,0.0,0.0
,RC,0.0,0.0,0.0
,RC,0.0,0.0,0.0
,RC,0.0,0.0,0.0
,RC,0.0,0.0,0.0
 9:47:27.0,RC,35.86512,140.01283333333333,41.633188924798446
 9:47:27.0,RC,35.86512,140.01283333333333,0.0
 9:47:28.0,RC,35.86512,140.01283333333333,0.0
 9:47:28.0,RC,35.86512,140.01283333333333,0.0
 9:47:29.0,RC,35.86512,140.01283333333333,0.0
 9:47:29.0,RC,35.86512,140.01283333333333,0.0
 9:47:30.0,RC,35.86512,140.01283333333333,0.0
 9:47:30.0,RC,35.86512,140.01283333333333,0.0
 9:47:31.0,RC,35.86512,140.01283333333333,0.0
 9:47:31.0,RC,35.86512,140.01283333333333,0.0
 9:47:32.0,RC,35.86512,140.01283333333333,0.0
 9:47:32.0,RC,35.86512,140.01283333333333,0.0
 9:47:32.0,RC,35.86512,140.01283333333333,0.0
 9:47:33.0,RC,35.86512,140.01283333333333,0.0
 9:47:33.0,RC,35.86512,140.01283333333333,0.0
 9:47:34.0,RC,35.86512,140.01283333333333,0.0
 9:47:34.0,RC,35.86512,140.01283333333333,0.0
 9:47:35.0,RC,35.86512,140.01283333333333,0.0
 9:47:35.0,RC,35.86512,140.01283333333333,0.0
 9:47:36.0,RC,35.86512,140.01283333333333,0.0
 9:47:36.0,RC,35.86512,140.01283333333333,0.0
 9:47:37.0,RC,35.86512,140.01283333333333,0.0
 9:47:37.0,RC,35.86512,140.01283333333333,0.0
 9:47:38.0,RC,35.86512,140.01283333333333,0.0
 9:47:38.0,RC,35.86512,140.01283333333333,0.0
 9:47:39.0,RC,35.86512,140.01283333333333,0.0
 9:47:39.0,RC,35.86512,140.01283333333333,0.0
 9:47:40.0,RC,35.86512,140.01283333333333,0.0
 9:47:40.0,RC,35.86512,140.01283333333333,0.0
 9:47:41.0,RC,35.86512,140.01283333333333,0.0
 9:47:41.0,RC,35.86512,140.01283333333333,0.0
 9:47:42.0,RC,35.86512,140.01283333333333,0.0
 9:47:42.0,RC,35.86512,140.01283333333333,0.0
 9:47:43.0,RC,35.86512,140.01283333333333,0.0
 9:47:43.0,RC,35.86512,140.01283333333333,0.0
 9:47:44.0,RC,35.86512,140.01283333333333,0.0
 9:47:44.0,RC,35.86512,140.01283333333333,0.0
 9:47:44.0,RC,35.86512,140.01283333333333,0.0
 9:47:45.0,RC,35.86512,140.01283333333333,0.0
 9:47:45.0,RC,35.86512,140.01283333333333,0.0
 9:47:46.0,RC,35.86512,140.01283333333333,0.0
 9:47:46.0,RC,35.86512,140.01283333333333,0.0
 9:47:47.0,RC,35.86512,140.01283333333333,0.0
 9:47:47.0,RC,35.86512,140.01283333333333,0.0
