TIME_STAMP,MODE,LATITUDE,LONGITUDE,T_LATITUDE,T_LONGITUDE
10:53:46.0,AN,35.86485666666667,140.01295666666667,337.94218076948766
10:53:46.0,AN,35.86485666666667,140.01295666666667,0.0
10:53:47.0,AN,35.864865,140.012955,350.79354849500635
10:53:47.0,AN,35.864865,140.012955,0.0
10:53:47.0,AN,35.864865,140.012955,0.0
10:53:48.0,AN,35.864873333333335,140.01295166666668,342.0393595542454
10:53:48.0,AN,35.864873333333335,140.01295166666668,0.0
10:53:49.0,AN,35.86488166666667,140.01295,350.7935503944816
10:53:49.0,AN,35.86488166666667,140.01295,0.0
10:53:50.0,AN,35.864893333333335,140.01294833333333,353.3961784320584
10:53:50.0,AN,35.864893333333335,140.01294833333333,0.0
10:53:51.0,AN,35.86490333333333,140.01294666666666,352.30779466175943
10:53:51.0,AN,35.86490333333333,140.01294666666666,0.0
10:53:52.0,AN,35.864915,140.012945,353.3961803196437
10:53:52.0,AN,35.864915,140.012945,0.0
10:53:53.0,AN,35.864925,140.01294333333334,352.3077967395189
10:53:53.0,AN,35.864925,140.01294333333334,0.0
10:53:54.0,AN,35.86493333333333,140.01293833333332,334.0691155375562
10:53:54.0,AN,35.86493333333333,140.01293833333332,0.0
10:53:55.0,AN,35.864943333333336,140.01293166666667,331.61911833692324
10:53:55.0,AN,35.864943333333336,140.01293166666667,0.0
10:53:56.0,AN,35.86495333333333,140.01292833333332,344.88330182440484
10:53:56.0,AN,35.86495333333333,140.01292833333332,0.0
10:53:57.0,AN,35.864965,140.01292333333333,340.8471546146706
10:53:57.0,AN,35.864965,140.01292333333333,0.0
10:53:57.0,AN,35.864965,140.01292333333333,0.0
10:53:58.0,AN,35.86497333333333,140.01292,342.0393807737357
10:53:58.0,AN,35.86497333333333,140.01292,0.0
10:53:59.0,AN,35.864983333333335,140.012915,337.9422125182541
10:53:59.0,AN,35.864983333333335,140.012915,0.0
10:54:00.0,AN,35.86499,140.01291,328.70877295033927
10:54:00.0,AN,35.86499,140.01291,0.0
10:54:01.0,AN,35.86499666666667,140.01290166666666,314.62999889601554
10:54:01.0,AN,35.86499666666667,140.01290166666666,0.0
10:54:02.0,AN,35.865001666666664,140.01289666666668,320.97870352634567
10:54:02.0,AN,35.865001666666664,140.01289666666668,0.0
10:54:03.0,AN,35.86501,140.01289333333332,342.0393884276473
10:54:03.0,AN,35.86501,140.01289333333332,0.0
10:54:04.0,AN,35.86502,140.01288833333334,337.94222184599283
10:54:04.0,AN,35.86502,140.01288833333334,0.0
10:54:05.0,AN,35.865026666666665,140.012885,337.9422233934702
10:54:05.0,AN,35.865026666666665,140.012885,0.0
10:54:06.0,AN,35.86503166666667,140.01287666666667,306.5153497754356
10:54:06.0,AN,35.86503166666667,140.01287666666667,0.0
10:54:07.0,AN,35.86503666666667,140.01287166666665,320.97871579647375
10:54:07.0,AN,35.86503666666667,140.01287166666665,0.0
10:54:07.0,AN,35.86503666666667,140.01287166666665,0.0
10:54:08.0,AN,35.86504333333333,140.01286666666667,328.70879016864205
10:54:08.0,AN,35.86504333333333,140.01286666666667,0.0
10:54:09.0,AN,35.865051666666666,140.012865,350.79356980785445
10:54:09.0,AN,35.865051666666666,140.012865,0.0
10:54:10.0,AN,35.86505666666667,140.01286333333334,344.88332081570525
10:54:10.0,AN,35.86505666666667,140.01286333333334,0.0
10:54:11.0,AN,35.865065,140.01286166666668,350.7935714718028
10:54:11.0,AN,35.865065,140.01286166666668,0.0
10:54:12.0,AN,35.865073333333335,140.01286,350.79357228167356
10:54:12.0,AN,35.865073333333335,140.01286,0.0
10:54:13.0,AN,35.86508333333333,140.01286,0.0
10:54:13.0,AN,35.86508333333333,140.01286,0.0
10:54:14.0,AN,35.865091666666665,140.01285833333333,350.79357437145256
10:54:14.0,AN,35.865091666666665,140.01285833333333,0.0
10:54:15.0,AN,35.865098333333336,140.01285666666666,348.54691823545966
10:54:15.0,AN,35.865098333333336,140.01285666666666,0.0
10:54:16.0,AN,35.86510666666667,140.01285666666666,0.0
10:54:16.0,AN,35.86510666666667,140.01285666666666,0.0
10:54:17.0,AN,35.865111666666664,140.01286,28.38083114313787
10:54:17.0,AN,35.865111666666664,140.01286,0.0
10:54:17.0,AN,35.865111666666664,140.01286,0.0
10:54:18.0,AN,35.86512,140.01286333333334,17.96058824493781
10:54:18.0,AN,35.86512,140.01286333333334,0.0
10:54:19.0,AN,35.86512833333333,140.012865,9.20642130393486
10:54:19.0,AN,35.86512833333333,140.012865,0.0
10:54:20.0,AN,35.865135,140.01287,31.29118051106724
10:54:20.0,AN,35.865135,140.01287,0.0
10:54:21.0,AN,35.86514,140.012875,39.021247697195975
10:54:21.0,AN,35.86514,140.012875,0.0
10:54:22.0,AN,35.865145,140.01288333333332,53.48461095732631
10:54:22.0,AN,35.865145,140.01288333333332,0.0
10:54:23.0,AN,35.86514833333333,140.01289333333332,67.64163012797792
10:54:23.0,AN,35.86514833333333,140.01289333333332,0.0
10:54:24.0,AN,35.865156666666664,140.012905,48.60701227462664
10:54:24.0,AN,35.865156666666664,140.012905,0.0
10:54:25.0,AN,35.865165,140.012915,44.20059007074508
10:54:25.0,AN,35.865165,140.012915,0.0
10:54:26.0,AN,35.86517166666667,140.01292166666667,39.021236191289745
10:54:26.0,AN,35.86517166666667,140.01292166666667,0.0
10:54:27.0,AN,35.86517666666667,140.01292833333332,47.21662376533072
10:54:27.0,AN,35.86517666666667,140.01292833333332,0.0
10:54:27.0,AN,35.86517666666667,140.01292833333332,0.0
10:54:28.0,AN,35.865183333333334,140.01293666666666,45.36993363417321
10:54:28.0,AN,35.865183333333334,140.01293666666666,0.0
10:54:29.0,AN,35.86519,140.01294333333334,39.021229841722345
10:54:29.0,AN,35.86519,140.01294333333334,0.0
10:54:30.0,AN,35.86519333333333,140.01295166666668,63.72975134107668
10:54:30.0,AN,35.86519333333333,140.01295166666668,0.0
10:54:31.0,AN,35.86519666666667,140.01296,63.729750206705376
10:54:31.0,AN,35.86519666666667,140.01296,0.0
10:54:32.0,AN,35.86519833333333,140.01297,78.37856628985452
10:54:32.0,AN,35.86519833333333,140.01297,0.0
10:54:33.0,AN,35.865201666666664,140.01298,67.6416164928757
10:54:33.0,AN,35.865201666666664,140.01298,0.0
10:54:34.0,AN,35.86520333333333,140.01298666666668,72.85549842561545
10:54:34.0,AN,35.86520333333333,140.01298666666668,0.0
10:54:35.0,AN,35.865206666666666,140.012995,63.72974749358559
10:54:35.0,AN,35.865206666666666,140.012995,0.0
10:54:36.0,AN,35.86521,140.013005,67.64161437340681
10:54:36.0,AN,35.86521,140.013005,0.0
10:54:37.0,AN,35.865215,140.013015,58.32619295188124
10:54:37.0,AN,35.865215,140.013015,0.0
10:54:37.0,AN,35.865215,140.013015,0.0
10:54:38.0,AN,35.86521666666667,140.01302666666666,80.00258828572152
10:54:38.0,AN,35.86521666666667,140.01302666666666,0.0
10:54:39.0,AN,35.86521833333333,140.01303833333333,80.00258813846949
10:54:39.0,AN,35.86521833333333,140.01303833333333,0.0
10:54:40.0,AN,35.865215,140.013045,121.67380353828838
10:54:40.0,AN,35.865215,140.013045,0.0
10:54:41.0,AN,35.86521,140.01305166666666,132.78338610394184
10:54:41.0,AN,35.86521,140.01305166666666,0.0
10:54:42.0,AN,35.86521,140.01306166666666,89.99999707671782
10:54:42.0,AN,35.86521,140.01306166666666,0.0
10:54:43.0,AN,35.86521333333334,140.01307,63.729745515594345
10:54:43.0,AN,35.86521333333334,140.01307,0.0
10:54:44.0,AN,35.865215,140.01307833333334,76.13685169716757
10:54:44.0,AN,35.865215,140.01307833333334,0.0
10:54:45.0,AN,35.86521666666667,140.01309666666666,83.59940465185093
10:54:45.0,AN,35.86521666666667,140.01309666666666,0.0
10:54:46.0,AN,35.86521833333333,140.01311333333334,82.96547154841517
10:54:46.0,AN,35.86521833333333,140.01311333333334,0.0
10:54:47.0,AN,35.865226666666665,140.01312833333333,55.56800503098509
10:54:47.0,AN,35.865226666666665,140.01312833333333,0.0
10:54:48.0,AN,35.865226666666665,140.013135,89.99999804364921
10:54:48.0,AN,35.865226666666665,140.013135,0.0
10:54:48.0,AN,35.865226666666665,140.013135,0.0
10:54:49.0,AN,35.865226666666665,140.01314166666666,89.99999804364921
10:54:49.0,AN,35.865226666666665,140.01314166666666,0.0
10:54:50.0,AN,35.865225,140.01315,103.86314538086629
10:54:50.0,AN,35.865225,140.01315,0.0
10:54:51.0,AN,35.86522,140.01315833333334,126.51541176947637
10:54:51.0,AN,35.86522,140.01315833333334,0.0
10:54:52.0,AN,35.86521666666667,140.01316833333334,112.35838225110018
10:54:52.0,AN,35.86521666666667,140.01316833333334,0.0
10:54:53.0,AN,35.86521333333334,140.01317333333333,129.44213364051154
10:54:53.0,AN,35.86521333333334,140.01317333333333,0.0
10:54:54.0,AN,35.865215,140.01317833333334,67.64161453136904
10:54:54.0,AN,35.865215,140.01317833333334,0.0
10:54:55.0,AN,35.86521666666667,140.013185,72.85549564875737
10:54:55.0,AN,35.86521666666667,140.013185,0.0
10:54:56.0,AN,35.86521833333333,140.01319333333333,76.1368510958826
10:54:56.0,AN,35.86521833333333,140.01319333333333,0.0
10:54:57.0,AN,35.86522,140.013205,80.0025878950795
10:54:57.0,AN,35.86522,140.013205,0.0
10:54:57.0,AN,35.86522,140.013205,0.0
10:54:58.0,AN,35.86522,140.01321666666666,89.9999965691585
10:54:58.0,AN,35.86522,140.01321666666666,0.0
10:54:59.0,AN,35.86522166666666,140.01322666666667,78.37856296136476
10:54:59.0,AN,35.86522166666666,140.01322666666667,0.0
10:55:00.0,AN,35.86522333333333,140.01323833333333,80.00258746170937
10:55:00.0,AN,35.86522333333333,140.01323833333333,0.0
10:55:01.0,AN,35.865225,140.01324833333334,78.37856246429169
10:55:01.0,AN,35.865225,140.01324833333334,0.0
10:55:02.0,AN,35.865228333333334,140.01325833333334,67.641609781093
10:55:02.0,AN,35.865228333333334,140.01325833333334,0.0
10:55:03.0,AN,35.86523,140.01326833333334,78.37856172227754
10:55:03.0,AN,35.86523,140.01326833333334,0.0
10:55:04.0,AN,35.865231666666666,140.01328333333333,82.19302208148326
10:55:04.0,AN,35.865231666666666,140.01328333333333,0.0
10:55:05.0,AN,35.865231666666666,140.01329333333334,89.99999707671702
10:55:05.0,AN,35.865231666666666,140.01329333333334,0.0
10:55:06.0,AN,35.865235,140.0133,58.32618709312908
10:55:06.0,AN,35.865235,140.0133,0.0
10:55:07.0,AN,35.86523833333333,140.01331166666668,70.57934531822275
10:55:07.0,AN,35.86523833333333,140.01331166666668,0.0
10:55:07.0,AN,35.86523833333333,140.01331166666668,0.0
10:55:08.0,AN,35.86523833333333,140.013325,89.99999608729786
10:55:08.0,AN,35.86523833333333,140.013325,0.0
10:55:09.0,AN,35.86523666666667,140.01333666666667,99.99740745398594
10:55:09.0,AN,35.86523666666667,140.01333666666667,0.0
10:55:10.0,AN,35.86524,140.01335,72.8554891722963
10:55:10.0,AN,35.86524,140.01335,0.0
10:55:11.0,AN,35.86524333333333,140.01336333333333,72.85548849348027
10:55:11.0,AN,35.86524333333333,140.01336333333333,0.0
10:55:12.0,AN,35.865248333333334,140.013375,62.128264928598924
10:55:12.0,AN,35.865248333333334,140.013375,0.0
10:55:13.0,AN,35.86525,140.013385,78.37855884770795
10:55:13.0,AN,35.86525,140.013385,0.0
10:55:14.0,AN,35.865253333333335,140.013395,67.64160342267621
10:55:14.0,AN,35.865253333333335,140.013395,0.0
10:55:15.0,AN,35.865265,140.01340166666665,24.848098627282923
10:55:15.0,AN,35.865265,140.01340166666665,0.0
10:55:16.0,AN,35.86527666666667,140.01339833333333,346.96335489650886
10:55:16.0,AN,35.86527666666667,140.01339833333333,0.0
10:55:17.0,AN,35.865285,140.01340166666665,17.960553247273083
10:55:17.0,AN,35.865285,140.01340166666665,0.0
10:55:18.0,AN,35.865291666666664,140.0134,348.5469454311738
10:55:18.0,AN,35.865291666666664,140.0134,0.0
10:55:18.0,AN,35.865291666666664,140.0134,0.0
10:55:19.0,AN,35.865298333333335,140.01339833333333,348.5469462095529
10:55:19.0,AN,35.865298333333335,140.01339833333333,0.0
10:55:20.0,AN,35.865305,140.01339333333334,328.70887413047717
10:55:20.0,AN,35.865305,140.01339333333334,0.0
10:55:21.0,AN,35.86531166666666,140.01338833333332,328.70887599868854
10:55:21.0,AN,35.86531166666666,140.01338833333332,0.0
10:55:22.0,AN,35.865318333333335,140.013385,337.9422968035184
10:55:22.0,AN,35.865318333333335,140.013385,0.0
10:55:23.0,AN,35.86532,140.01338,292.3584124176295
10:55:23.0,AN,35.86532,140.01338,0.0
10:55:24.0,AN,35.865325,140.01337833333332,344.8833692334213
10:55:24.0,AN,35.865325,140.01337833333332,0.0
10:55:25.0,AN,35.86532666666667,140.01337666666666,320.97881836794375
10:55:25.0,AN,35.86532666666667,140.01337666666666,0.0
10:55:26.0,AN,35.86532833333333,140.013375,320.9788187968851
10:55:26.0,AN,35.86532833333333,140.013375,0.0
10:55:27.0,AN,35.86532833333333,140.01337333333333,270.0000005396837
10:55:27.0,AN,35.86532833333333,140.01337333333333,0.0
10:55:28.0,AN,35.86532666666667,140.01337333333333,180.0
10:55:28.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:28.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:29.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:29.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:30.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:30.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:31.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:31.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:32.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:32.0,AN,35.86532666666667,140.01337333333333,0.0
10:55:33.0,AN,35.86532666666667,140.013375,89.99999946031636
10:55:33.0,AN,35.86532666666667,140.013375,0.0
10:55:34.0,AN,35.865325,140.01337666666666,140.9788173506846
10:55:34.0,AN,35.865325,140.01337666666666,0.0
10:55:35.0,AN,35.865323333333336,140.01338,121.67383895274565
10:55:35.0,AN,35.865323333333336,140.01338,0.0
10:55:36.0,AN,35.86532166666667,140.01338833333332,103.86316182111835
10:55:36.0,AN,35.86532166666667,140.01338833333332,0.0
10:55:37.0,AN,35.865318333333335,140.01339666666667,116.27028066358326
10:55:37.0,AN,35.865318333333335,140.01339666666667,0.0
10:55:38.0,AN,35.865316666666665,140.01340666666667,101.621445024212
10:55:38.0,AN,35.865316666666665,140.01340666666667,0.0
10:55:38.0,AN,35.865316666666665,140.01340666666667,0.0
10:55:39.0,AN,35.86531166666666,140.01341333333335,132.78342267156154
10:55:39.0,AN,35.86531166666666,140.01341333333335,0.0
10:55:40.0,AN,35.86531,140.01342166666666,103.86315975730804
10:55:40.0,AN,35.86531,140.01342166666666,0.0
10:55:41.0,AN,35.86530666666667,140.01343166666666,112.35840514141842
10:55:41.0,AN,35.86530666666667,140.01343166666666,0.0
10:55:42.0,AN,35.86530333333333,140.01343666666668,129.44216547378312
